tanggal,provinsi,total_kasus,sembuh_harian,kasus_harian,net_harian
2021-06-03,Jambi,1603,43,66,23
2021-06-04,Jambi,1623,60,85,25
2021-06-05,Jambi,1682,20,81,61
2021-06-06,Jambi,1725,63,108,45
2021-06-07,Jambi,1789,60,126,66
2021-06-08,Jambi,1857,80,148,68
2021-06-09,Jambi,1918,72,136,64
2021-06-10,Jambi,1995,54,132,78
2021-06-11,Jambi,2000,86,91,5
2021-06-12,Jambi,1917,227,145,-82
2021-06-13,Jambi,1804,244,133,-111
2021-06-14,Jambi,1706,197,104,-93
2021-06-15,Jambi,1786,44,128,84
2021-06-16,Jambi,1809,99,124,25
2021-06-17,Jambi,1877,62,132,70
2021-06-18,Jambi,1907,125,157,32
2021-06-19,Jambi,1951,99,146,47
2021-06-20,Jambi,1919,132,105,-27
2021-06-21,Jambi,1866,164,119,-45
2021-06-22,Jambi,1921,84,141,57
2021-06-23,Jambi,1896,125,103,-22
2021-06-24,Jambi,1755,183,43,-140
2021-06-25,Jambi,1730,172,152,-20
2021-06-26,Jambi,1682,115,68,-47
2021-06-27,Jambi,1678,51,48,-3
2021-06-28,Jambi,1568,150,46,-104
2021-06-29,Jambi,1528,160,123,-37
2021-06-30,Jambi,1531,99,107,8
2021-07-01,Jambi,1419,209,101,-108
2021-07-02,Jambi,1483,114,183,69
2021-07-03,Jambi,1464,68,56,-12
2021-07-04,Jambi,1498,94,131,37
2021-07-05,Jambi,1450,167,121,-46
2021-07-06,Jambi,1412,94,58,-36
2021-07-07,Jambi,1445,69,106,37
2021-07-08,Jambi,1542,32,132,100
2021-07-09,Jambi,1591,136,186,50
2021-07-10,Jambi,1630,90,134,44
2021-07-11,Jambi,1711,62,147,85
2021-07-12,Jambi,1690,56,38,-18
2021-07-13,Jambi,2003,38,352,314
2021-07-14,Jambi,2359,43,400,357
2021-07-15,Jambi,2654,90,388,298
2021-07-16,Jambi,2823,131,303,172
2021-07-17,Jambi,3008,114,302,188
2021-07-18,Jambi,3311,133,442,309
2021-07-19,Jambi,3426,86,207,121
2021-07-20,Jambi,3521,122,222,100
2021-07-21,Jambi,3416,117,14,-103
2021-07-22,Jambi,3747,21,359,338
2021-07-23,Jambi,4170,35,465,430
2021-07-24,Jambi,4484,73,396,323
2021-07-25,Jambi,4567,101,192,91
2021-07-26,Jambi,4528,138,105,-33
2021-07-27,Jambi,4458,282,226,-56
2021-07-28,Jambi,4772,251,567,316
2021-07-29,Jambi,4979,159,385,226
2021-07-30,Jambi,5029,312,374,62
2021-07-31,Jambi,5128,194,300,106
2021-08-01,Jambi,5240,295,414,119
2021-08-02,Jambi,5095,201,63,-138
2021-08-03,Jambi,5236,286,435,149
2021-08-04,Jambi,5131,467,387,-80
2021-08-05,Jambi,5139,336,352,16
2021-08-06,Jambi,5267,220,369,149
2021-08-07,Jambi,5053,527,320,-207
2021-08-08,Jambi,5077,234,261,27
2021-08-09,Jambi,4814,282,28,-254
2021-08-10,Jambi,5098,160,453,293
2021-08-11,Jambi,5238,312,457,145
2021-08-12,Jambi,4798,531,100,-431
2021-08-13,Jambi,4735,456,400,-56
2021-08-14,Jambi,4910,226,414,188
2021-08-15,Jambi,4963,315,376,61
2021-08-16,Jambi,4882,246,173,-73
2021-08-17,Jambi,4829,397,350,-47
2021-08-18,Jambi,4209,735,121,-614
2021-08-19,Jambi,4194,362,357,-5
2021-08-20,Jambi,4175,340,325,-15
2021-08-21,Jambi,4293,194,321,127
2021-08-22,Jambi,4003,480,198,-282
2021-08-23,Jambi,3677,375,62,-313
2021-08-24,Jambi,3442,390,159,-231
2021-08-25,Jambi,3432,272,274,2
2021-08-26,Jambi,3130,456,161,-295
2021-08-27,Jambi,2879,372,129,-243
2021-08-28,Jambi,2590,443,165,-278
2021-08-29,Jambi,2402,284,109,-175
2021-08-30,Jambi,2215,238,56,-182
2021-08-31,Jambi,2108,215,113,-102
2021-09-01,Jambi,2085,149,133,-16
2021-09-02,Jambi,2074,105,98,-7
2021-09-03,Jambi,2009,170,107,-63
2021-09-04,Jambi,1964,159,116,-43
2021-09-05,Jambi,1899,134,72,-62
2021-09-06,Jambi,1699,238,40,-198
2021-09-07,Jambi,1618,129,54,-75
2021-09-08,Jambi,1508,176,72,-104
2021-09-09,Jambi,1454,121,70,-51
2021-09-10,Jambi,1294,210,53,-157
2021-09-11,Jambi,1217,138,63,-75
2021-09-12,Jambi,1141,122,48,-74
2021-09-13,Jambi,1030,119,14,-105
2021-09-14,Jambi,1007,67,45,-22
2021-09-15,Jambi,990,56,40,-16
2021-09-16,Jambi,922,90,23,-67
2021-09-17,Jambi,939,43,61,18
2021-09-18,Jambi,877,89,27,-62
2021-09-19,Jambi,814,89,27,-62
2021-09-20,Jambi,695,132,17,-115
2021-09-21,Jambi,661,51,18,-33
2021-09-22,Jambi,588,99,27,-72
2021-09-23,Jambi,576,38,27,-11
2021-09-24,Jambi,551,53,28,-25
2021-09-25,Jambi,515,46,10,-36
2021-09-26,Jambi,479,56,23,-33
2021-09-27,Jambi,425,62,11,-51
2021-09-28,Jambi,414,42,31,-11
2021-09-29,Jambi,405,27,19,-8
2021-09-30,Jambi,414,9,18,9
2020-03-21,Jabar,47,0,14,14
2020-03-22,Jabar,45,4,4,0
2020-03-23,Jabar,45,0,0,0
2020-03-24,Jabar,45,0,1,1
2020-03-25,Jabar,58,0,13,13
2020-03-26,Jabar,62,0,5,5
2020-03-27,Jabar,79,0,20,20
2020-03-28,Jabar,96,1,21,20
2020-03-29,Jabar,124,0,30,30
2020-03-30,Jabar,152,2,25,23
2020-03-31,Jabar,166,3,16,13
2020-04-01,Jabar,188,0,21,21
2020-04-02,Jabar,187,0,15,15
2020-04-03,Jabar,188,1,2,1
2020-04-04,Jabar,207,0,24,24
2020-04-05,Jabar,212,0,5,5
2020-04-06,Jabar,221,1,11,10
2020-04-07,Jabar,297,4,80,76
2020-04-08,Jabar,313,0,22,22
2020-04-09,Jabar,317,2,11,9
2020-04-10,Jabar,329,0,12,12
2020-04-11,Jabar,362,0,32,32
2020-04-12,Jabar,388,0,29,29
2020-04-13,Jabar,466,3,60,57
2020-04-14,Jabar,455,1,0,-1
2020-04-15,Jabar,484,0,29,29
2020-04-16,Jabar,489,5,11,6
2020-04-17,Jabar,535,13,58,45
2020-04-18,Jabar,544,0,9,9
2020-04-19,Jabar,592,4,55,51
2020-04-20,Jabar,629,7,25,18
2020-04-21,Jabar,613,19,9,-10
2020-04-22,Jabar,612,4,6,2
2020-04-23,Jabar,623,8,22,14
2020-04-24,Jabar,695,3,75,72
2020-04-25,Jabar,737,3,45,42
2020-04-26,Jabar,742,0,5,5
2020-04-27,Jabar,777,3,39,36
2020-04-28,Jabar,787,7,19,12
2020-04-29,Jabar,823,4,40,36
2020-04-30,Jabar,786,36,3,-33
2020-05-01,Jabar,784,2,0,-2
2020-05-02,Jabar,812,2,31,29
2020-05-03,Jabar,817,4,10,6
2020-05-04,Jabar,1007,6,193,187
2020-05-05,Jabar,1046,8,48,40
2020-05-06,Jabar,1053,10,20,10
2020-05-07,Jabar,1109,5,61,56
2020-05-08,Jabar,1128,2,23,21
2020-05-09,Jabar,1140,18,33,15
2020-05-10,Jabar,1140,0,0,0
2020-05-11,Jabar,1185,11,56,45
2020-05-12,Jabar,1234,0,52,52
2020-05-13,Jabar,1221,24,7,-17
2020-05-14,Jabar,1224,5,9,4
2020-05-15,Jabar,1237,17,31,14
2020-05-16,Jabar,1256,3,22,19
2020-05-17,Jabar,1222,58,31,-27
2020-05-18,Jabar,1157,77,25,-52
2020-05-19,Jabar,1165,14,21,7
2020-05-20,Jabar,1340,1,176,175
2020-05-21,Jabar,1416,10,86,76
2020-05-22,Jabar,1445,10,40,30
2020-05-23,Jabar,1447,39,43,4
2020-05-24,Jabar,1484,8,46,38
2020-05-25,Jabar,1506,0,22,22
2020-05-26,Jabar,1488,26,17,-9
2020-05-27,Jabar,1473,37,27,-10
2020-05-28,Jabar,1453,45,25,-20
2020-05-29,Jabar,1477,6,32,26
2020-05-30,Jabar,1471,24,20,-4
2020-05-31,Jabar,1497,3,30,27
2020-06-01,Jabar,1531,0,34,34
2020-06-02,Jabar,1515,29,18,-11
2020-06-03,Jabar,1464,53,5,-48
2020-06-04,Jabar,1480,18,9,-9
2020-06-05,Jabar,1444,45,12,-33
2020-06-06,Jabar,1439,15,10,-5
2020-06-07,Jabar,1368,99,28,-71
2020-06-08,Jabar,1311,74,20,-54
2020-06-09,Jabar,1325,10,25,15
2020-06-10,Jabar,1350,33,50,17
2020-06-11,Jabar,1374,21,44,23
2020-06-12,Jabar,1354,41,19,-22
2020-06-13,Jabar,1333,36,15,-21
2020-06-14,Jabar,1308,42,17,-25
2020-06-15,Jabar,1319,7,19,12
2020-06-16,Jabar,1349,9,40,31
2020-06-17,Jabar,1357,26,41,15
2020-06-18,Jabar,1356,54,52,-2
2020-06-19,Jabar,1373,30,45,15
2020-06-20,Jabar,1396,0,18,18
2020-06-21,Jabar,1414,2,20,18
2020-06-22,Jabar,1407,24,17,-7
2020-06-23,Jabar,1413,30,31,1
2020-06-24,Jabar,1448,9,41,32
2020-06-25,Jabar,1416,62,32,-30
2020-06-26,Jabar,1341,110,33,-77
2020-06-27,Jabar,1376,15,46,31
2020-06-28,Jabar,1396,7,25,18
2020-06-29,Jabar,1437,2,45,43
2020-06-30,Jabar,1435,85,81,-4
2020-07-01,Jabar,1477,15,54,39
2020-07-02,Jabar,1502,43,64,21
2020-07-03,Jabar,1529,3,28,25
2020-07-04,Jabar,1601,17,88,71
2020-07-05,Jabar,1695,17,106,89
2020-07-06,Jabar,1804,16,126,110
2020-07-07,Jabar,1836,45,79,34
2020-07-08,Jabar,1912,21,96,75
2020-07-09,Jabar,2846,27,962,935
2020-07-10,Jabar,2926,28,105,77
2020-07-11,Jabar,2974,28,73,45
2020-07-12,Jabar,3014,10,50,40
2020-07-13,Jabar,3078,19,83,64
2020-07-14,Jabar,3125,28,74,46
2020-07-15,Jabar,3059,140,75,-65
2020-07-16,Jabar,3061,38,40,2
2020-07-17,Jabar,3071,41,52,11
2020-07-18,Jabar,3097,31,60,29
2020-07-19,Jabar,3120,4,27,23
2020-07-20,Jabar,3086,94,60,-34
2020-07-21,Jabar,3111,32,61,29
2020-07-22,Jabar,3118,23,32,9
2020-07-23,Jabar,3166,13,60,47
2020-07-24,Jabar,3238,19,91,72
2020-07-25,Jabar,3277,34,73,39
2020-07-26,Jabar,3305,23,51,28
2020-07-27,Jabar,2944,406,45,-361
2020-07-28,Jabar,2445,627,128,-499
2020-07-29,Jabar,2491,48,96,48
2020-07-30,Jabar,2302,334,147,-187
2020-07-31,Jabar,2356,17,71,54
2020-08-01,Jabar,2389,19,52,33
2020-08-02,Jabar,2435,7,53,46
2020-08-03,Jabar,2443,48,56,8
2020-08-04,Jabar,2361,170,94,-76
2020-08-05,Jabar,2476,10,125,115
2020-08-06,Jabar,2526,32,83,51
2020-08-07,Jabar,2611,63,152,89
2020-08-08,Jabar,2811,37,240,203
2020-08-09,Jabar,2921,65,179,114
2020-08-10,Jabar,2927,27,33,6
2020-08-11,Jabar,2979,39,95,56
2020-08-12,Jabar,3016,71,109,38
2020-08-13,Jabar,3097,29,111,82
2020-08-14,Jabar,3449,8,361,353
2020-08-15,Jabar,3650,36,237,201
2020-08-16,Jabar,3690,41,83,42
2020-08-17,Jabar,3689,45,45,0
2020-08-18,Jabar,3718,16,45,29
2020-08-19,Jabar,3770,48,104,56
2020-08-20,Jabar,3896,71,199,128
2020-08-21,Jabar,3859,122,93,-29
2020-08-22,Jabar,3806,181,134,-47
2020-08-23,Jabar,3356,517,68,-449
2020-08-24,Jabar,3282,208,137,-71
2020-08-25,Jabar,3526,5,250,245
2020-08-26,Jabar,3674,30,178,148
2020-08-27,Jabar,3742,86,154,68
2020-08-28,Jabar,4199,67,526,459
2020-08-29,Jabar,4478,8,287,279
2020-08-30,Jabar,4560,21,103,82
2020-08-31,Jabar,4640,57,145,88
2020-09-01,Jabar,4801,52,215,163
2020-09-02,Jabar,4866,137,203,66
2020-09-03,Jabar,5070,30,238,208
2020-09-04,Jabar,5368,86,385,299
2020-09-05,Jabar,5551,45,228,183
2020-09-06,Jabar,5670,54,173,119
2020-09-07,Jabar,5786,88,204,116
2020-09-08,Jabar,6044,76,336,260
2020-09-09,Jabar,6281,48,288,240
2020-09-10,Jabar,6507,109,335,226
2020-09-11,Jabar,6486,286,272,-14
2020-09-12,Jabar,6444,332,291,-41
2020-09-13,Jabar,6404,192,157,-35
2020-09-14,Jabar,6443,164,203,39
2020-09-15,Jabar,6527,257,347,90
2020-09-16,Jabar,6606,213,293,80
2020-09-17,Jabar,6625,331,353,22
2020-09-18,Jabar,6676,288,341,53
2020-09-19,Jabar,6592,554,470,-84
2020-09-20,Jabar,6595,418,427,9
2020-09-21,Jabar,7016,257,680,423
2020-09-22,Jabar,6992,588,575,-13
2020-09-23,Jabar,7325,170,516,346
2020-09-24,Jabar,7868,249,804,555
2020-09-25,Jabar,7741,848,734,-114
2020-09-26,Jabar,7487,622,386,-236
2020-09-27,Jabar,7693,230,437,207
2020-09-28,Jabar,7872,307,489,182
2020-09-29,Jabar,8075,98,316,218
2020-09-30,Jabar,8135,371,446,75
2020-10-01,Jabar,8551,128,559,431
2020-10-02,Jabar,8895,185,544,359
2020-10-03,Jabar,9128,95,343,248
2020-10-04,Jabar,9282,79,248,169
2020-10-05,Jabar,8980,790,503,-287
2020-10-06,Jabar,9271,201,508,307
2020-10-07,Jabar,9497,513,752,239
2020-10-08,Jabar,9766,325,597,272
2020-10-09,Jabar,9705,563,504,-59
2020-10-10,Jabar,9594,378,268,-110
2020-10-11,Jabar,9244,555,205,-350
2020-10-12,Jabar,9283,238,286,48
2020-10-13,Jabar,9279,569,565,-4
2020-10-14,Jabar,9184,524,442,-82
2020-10-15,Jabar,9463,304,590,286
2020-10-16,Jabar,9500,387,424,37
2020-10-17,Jabar,9560,440,500,60
2020-10-18,Jabar,9426,345,211,-134
2020-10-19,Jabar,9590,339,524,185
2020-10-20,Jabar,9829,213,472,259
2020-10-21,Jabar,9920,550,657,107
2020-10-22,Jabar,10301,332,736,404
2020-10-23,Jabar,10476,319,504,185
2020-10-24,Jabar,10224,654,421,-233
2020-10-25,Jabar,10102,467,356,-111
2020-10-26,Jabar,10076,442,431,-11
2020-10-27,Jabar,9897,555,390,-165
2020-10-28,Jabar,9927,367,403,36
2020-10-29,Jabar,9894,492,459,-33
2020-10-30,Jabar,9854,356,320,-36
2020-10-31,Jabar,9975,289,411,122
2020-11-01,Jabar,9580,638,245,-393
2020-11-02,Jabar,9521,389,341,-48
2020-11-03,Jabar,9613,387,484,97
2020-11-04,Jabar,9824,290,516,226
2020-11-05,Jabar,10062,380,627,247
2020-11-06,Jabar,10198,451,587,136
2020-11-07,Jabar,10212,462,476,14
2020-11-08,Jabar,10065,625,479,-146
2020-11-09,Jabar,9473,920,330,-590
2020-11-10,Jabar,9311,905,748,-157
2020-11-11,Jabar,9540,434,668,234
2020-11-12,Jabar,9728,524,733,209
2020-11-13,Jabar,10142,380,801,421
2020-11-14,Jabar,10477,472,809,337
2020-11-15,Jabar,9763,1023,309,-714
2020-11-16,Jabar,9574,724,558,-166
2020-11-17,Jabar,9402,797,648,-149
2020-11-18,Jabar,8986,777,365,-412
2020-11-19,Jabar,8931,440,394,-46
2020-11-20,Jabar,8775,1026,872,-154
2020-11-21,Jabar,8509,630,364,-266
2020-11-22,Jabar,8187,693,372,-321
2020-11-23,Jabar,7774,1013,602,-411
2020-11-24,Jabar,7641,428,299,-129
2020-11-25,Jabar,7608,768,741,-27
2020-11-26,Jabar,7668,712,776,64
2020-11-27,Jabar,7580,782,699,-83
2020-11-28,Jabar,7080,862,367,-495
2020-11-29,Jabar,6532,770,228,-542
2020-11-30,Jabar,6559,703,741,38
2020-12-01,Jabar,6710,714,878,164
2020-12-02,Jabar,7084,386,764,378
2020-12-03,Jabar,8458,253,1648,1395
2020-12-04,Jabar,9067,379,992,613
2020-12-05,Jabar,9464,685,1086,401
2020-12-06,Jabar,9720,1125,1388,263
2020-12-07,Jabar,9817,1065,1171,106
2020-12-08,Jabar,9800,742,731,-11
2020-12-09,Jabar,10146,546,908,362
2020-12-10,Jabar,10291,783,960,177
2020-12-11,Jabar,10387,912,1029,117
2020-12-12,Jabar,10661,1003,1283,280
2020-12-13,Jabar,10877,634,855,221
2020-12-14,Jabar,10609,853,600,-253
2020-12-15,Jabar,10717,1140,1256,116
2020-12-16,Jabar,11130,1020,1434,414
2020-12-17,Jabar,11498,898,1277,379
2020-12-18,Jabar,11553,931,987,56
2020-12-19,Jabar,12048,636,1132,496
2020-12-20,Jabar,11913,1186,1052,-134
2020-12-21,Jabar,11995,630,716,86
2020-12-22,Jabar,12146,771,925,154
2020-12-23,Jabar,12092,955,903,-52
2020-12-24,Jabar,12292,492,702,210
2020-12-25,Jabar,12470,725,903,178
2020-12-26,Jabar,12393,678,601,-77
2020-12-27,Jabar,12070,1172,892,-280
2020-12-28,Jabar,11641,832,403,-429
2020-12-29,Jabar,11810,1158,1329,171
2020-12-30,Jabar,11833,1208,1233,25
2020-12-31,Jabar,11619,1227,1024,-203
2021-01-01,Jabar,11910,1210,1504,294
2021-01-02,Jabar,12160,916,1167,251
2021-01-03,Jabar,12273,1117,1232,115
2021-01-04,Jabar,12306,1044,1079,35
2021-01-05,Jabar,12315,1083,1100,17
2021-01-06,Jabar,12411,1363,1470,107
2021-01-07,Jabar,12617,1208,1416,208
2021-01-08,Jabar,13523,914,1824,910
2021-01-09,Jabar,14069,1179,1731,552
2021-01-10,Jabar,14577,952,1468,516
2021-01-11,Jabar,14981,1060,1475,415
2021-01-12,Jabar,15536,970,1540,570
2021-01-13,Jabar,16212,1068,1755,687
2021-01-14,Jabar,17032,1370,2201,831
2021-01-15,Jabar,19026,1074,3095,2021
2021-01-16,Jabar,20301,2143,3460,1317
2021-01-17,Jabar,20199,1582,1491,-91
2021-01-18,Jabar,20033,1623,1485,-138
2021-01-19,Jabar,20331,1362,1684,322
2021-01-20,Jabar,20648,1484,1814,330
2021-01-21,Jabar,20219,1584,1228,-356
2021-01-22,Jabar,21291,1361,2441,1080
2021-01-23,Jabar,20965,2119,1809,-310
2021-01-24,Jabar,21518,1767,2328,561
2021-01-25,Jabar,22307,1231,2022,791
2021-01-26,Jabar,23970,2248,3924,1676
2021-01-27,Jabar,25262,1800,3198,1398
2021-01-28,Jabar,27304,2290,4532,2242
2021-01-29,Jabar,28896,2238,3835,1597
2021-01-30,Jabar,30827,2643,4601,1958
2021-01-31,Jabar,31153,2460,2848,388
2021-02-01,Jabar,31567,2547,2966,419
2021-02-02,Jabar,31277,2310,2068,-242
2021-02-03,Jabar,31618,1890,2241,351
2021-02-04,Jabar,31262,2366,2020,-346
2021-02-05,Jabar,30677,2674,2117,-557
2021-02-06,Jabar,31527,3117,3971,854
2021-02-07,Jabar,31413,2100,1988,-112
2021-02-08,Jabar,29766,3135,1500,-1635
2021-02-09,Jabar,28308,2216,775,-1441
2021-02-10,Jabar,27903,1059,660,-399
2021-02-11,Jabar,27807,1127,1059,-68
2021-02-12,Jabar,26903,1582,683,-899
2021-02-13,Jabar,26155,2483,1737,-746
2021-02-14,Jabar,25339,1694,882,-812
2021-02-15,Jabar,25016,1265,947,-318
2021-02-16,Jabar,26934,2100,4032,1932
2021-02-17,Jabar,28352,2703,4124,1421
2021-02-18,Jabar,29514,3249,4420,1171
2021-02-19,Jabar,30685,2651,3847,1196
2021-02-20,Jabar,30127,1528,975,-553
2021-02-21,Jabar,29521,1623,1021,-602
2021-02-22,Jabar,30485,2832,3812,980
2021-02-23,Jabar,32747,2049,4334,2285
2021-02-24,Jabar,33552,1379,2191,812
2021-02-25,Jabar,34959,1066,2546,1480
2021-02-26,Jabar,36398,868,2314,1446
2021-02-27,Jabar,36618,651,876,225
2021-02-28,Jabar,36803,534,770,236
2021-03-01,Jabar,36769,1692,1662,-30
2021-03-02,Jabar,36135,2239,1654,-585
2021-03-03,Jabar,35748,2233,1895,-338
2021-03-04,Jabar,36217,1217,1731,514
2021-03-05,Jabar,36298,1698,1786,88
2021-03-06,Jabar,36066,1325,1094,-231
2021-03-07,Jabar,36892,538,1366,828
2021-03-08,Jabar,36650,1909,1739,-170
2021-03-09,Jabar,37410,977,1787,810
2021-03-10,Jabar,37711,1245,1570,325
2021-03-11,Jabar,34274,4212,781,-3431
2021-03-12,Jabar,33106,2482,1357,-1125
2021-03-13,Jabar,32438,1591,925,-666
2021-03-14,Jabar,32619,946,1133,187
2021-03-15,Jabar,32361,1572,1334,-238
2021-03-16,Jabar,31822,2121,1617,-504
2021-03-17,Jabar,28983,4150,1347,-2803
2021-03-18,Jabar,29030,1170,1261,91
2021-03-19,Jabar,29400,957,1361,404
2021-03-20,Jabar,28503,1712,822,-890
2021-03-21,Jabar,27674,1325,517,-808
2021-03-22,Jabar,27826,1053,1253,200
2021-03-23,Jabar,27607,1394,1216,-178
2021-03-24,Jabar,26460,2469,1329,-1140
2021-03-25,Jabar,26473,1147,1172,25
2021-03-26,Jabar,25832,1495,855,-640
2021-03-27,Jabar,25024,1182,476,-706
2021-03-28,Jabar,24712,839,534,-305
2021-03-29,Jabar,24946,1370,1610,240
2021-03-30,Jabar,24807,1042,911,-131
2021-03-31,Jabar,25054,722,975,253
2021-04-01,Jabar,24726,1157,904,-253
2021-04-02,Jabar,24899,483,661,178
2021-04-03,Jabar,24865,389,360,-29
2021-04-04,Jabar,24905,294,338,44
2021-04-05,Jabar,25118,692,910,218
2021-04-06,Jabar,25369,644,964,320
2021-04-07,Jabar,25443,735,811,76
2021-04-08,Jabar,24921,1182,673,-509
2021-04-09,Jabar,25378,452,931,479
2021-04-10,Jabar,25891,477,997,520
2021-04-11,Jabar,25968,665,747,82
2021-04-12,Jabar,27061,352,1470,1118
2021-04-13,Jabar,27421,1073,1456,383
2021-04-14,Jabar,28303,669,1568,899
2021-04-15,Jabar,28126,1351,1216,-135
2021-04-16,Jabar,28507,612,998,386
2021-04-17,Jabar,28634,696,832,136
2021-04-18,Jabar,28987,407,769,362
2021-04-19,Jabar,29547,853,1421,568
2021-04-20,Jabar,30282,649,1399,750
2021-04-21,Jabar,28934,2308,1004,-1304
2021-04-22,Jabar,28926,1338,1358,20
2021-04-23,Jabar,28938,1031,1066,35
2021-04-24,Jabar,28555,990,630,-360
2021-04-25,Jabar,28834,397,683,286
2021-04-26,Jabar,29924,835,1941,1106
2021-04-27,Jabar,30225,846,1164,318
2021-04-28,Jabar,30534,1031,1354,323
2021-04-29,Jabar,30483,1145,1119,-26
2021-04-30,Jabar,30454,1179,1179,0
2021-05-01,Jabar,30443,760,754,-6
2021-05-02,Jabar,30626,482,672,190
2021-05-03,Jabar,30958,944,1292,348
